"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2017",231.192519018392,1.89736322816835,0.304230431469713,6.23659907722689,4.47186130234609e-10,9.43831535201178e-09
"83879",178.882894785393,1.5108671665498,0.242530832138506,6.22958802073859,4.6766334541456e-10,9.81686361591955e-09
"650669",40.4077915981148,1.16359780603522,0.186803808522479,6.22898331269944,4.69471787203052e-10,9.84412503199276e-09
"7145",278.319981454982,2.39235356969728,0.384180685909082,6.22715731801113,4.74974133941444e-10,9.94869899639605e-09
"105378482",4.45131495857092,3.01549341726621,0.484271271724688,6.22686827266629,4.75850877040125e-10,9.95626450422416e-09
"107983990",7.29217817973668,1.86266180332484,0.299369128504566,6.22195686184934,4.90992050485638e-10,1.0261946405821e-08
"9837",30.860252466467,1.70603216613214,0.27442491679436,6.21675387957045,5.07544901415198e-10,1.05849969072681e-08
"79990",25.7442123576926,1.18193396712239,0.190149964653885,6.2157990366907,5.10641241934291e-10,1.06380837801888e-08
"6708",19.9216580377261,3.34153465049077,0.537816405450758,6.21315121038404,5.19324301795572e-10,1.07840762540603e-08
"28409",136.258430426229,2.94000745815524,0.473301561574081,6.21170031296225,5.24143189507154e-10,1.08724524981334e-08
"105378305",5.32707796091643,3.02296076547527,0.486771019814699,6.2102315923122,5.29065709263619e-10,1.09510364172551e-08
"395",89.565801014284,2.13947348202934,0.344596522966114,6.20863340005242,5.34473419041011e-10,1.10511249127623e-08
"728763",82.0622836565566,-2.37275409360992,0.382471313092402,-6.20374394729228,5.51354665277302e-10,1.13636726743172e-08
"340146",16.6505530887452,3.17277599817208,0.511502766026959,6.20285208390224,5.54489512007628e-10,1.14039419125573e-08
"4317",7.8218640131236,4.46315891282103,0.719655565078901,6.20179865118072,5.58214673947699e-10,1.14683423226361e-08
"11167",111.074418568895,2.23380381753326,0.360249828018886,6.20070751960539,5.62098892147744e-10,1.15358701436315e-08
"28473",170.448838573947,2.96580095019245,0.479042013423471,6.1911082265987,5.97426695977712e-10,1.22348932690579e-08
"728975",148.125241679822,1.72741682764942,0.279045288732618,6.19045329700812,5.99914410400892e-10,1.22728253110826e-08
"259215",75.8992717320459,1.97254425523601,0.31870626132923,6.18922341534523,6.04613389884336e-10,1.23558664396257e-08
"9582",648.338653012367,1.43397377130938,0.231770859645954,6.1870321985252,6.1307446360354e-10,1.25023168332751e-08
"28772",103.323474606917,3.22659899349687,0.521641896308636,6.18546749471176,6.19186935477358e-10,1.26003562675856e-08
"102465508",51.0078319848982,2.04063934936551,0.330108049531179,6.18173156414586,6.34022710632411e-10,1.28751278525059e-08
"100506826",41.4156709885546,1.69279539787604,0.274271875636062,6.17196128458409,6.74480187122855e-10,1.36393312813786e-08
"7481",36.493368173177,2.30749789572822,0.374052849549744,6.16890874780344,6.87628950442341e-10,1.38472265807534e-08
"1029",60.9301630612644,1.18680912230717,0.192561568864917,6.16327094395311,7.12574267723069e-10,1.43346190190291e-08
"110599563",60.7582812073637,2.01626897685107,0.327269413197691,6.16088426092271,7.2339850290587e-10,1.4522112149811e-08
